assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,128198,None,,0,0,-1,1,0.0,627,253,None,,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,632,253,372,False,0.0,629,253,0,Joined Angers on a permanent deal on 5/10,2020-10-05T21:00:12.104758Z,54,0,0,None,0,,128198.jpg,0.0,0,0,Boufal,0.0,False,None,u,16,20,0.0,627,253,0,634,0,4704,0,0.0,0.0,Boufal,0
0,0,0,0,0,0,153379,None,,0,0,-2,2,0.0,507,199,None,,0,3,0.0,0.0,0,Josh,0.0,0,0,0.0,532,200,374,False,0.0,525,198,0,Joined Doncaster Rovers on loan until January on 16/10,2020-10-16T11:00:15.652806Z,43,0,0,None,0,,153379.jpg,0.0,0,0,Sims,0.1,False,None,u,16,20,0.0,491,197,0,10836,0,19113,48,0.0,0.0,Sims,0
2,6,354,25,25,8,158534,None,,0,0,3,-3,152.6,132,28,None,,1,2,0.8,0.6,0,Kyle,3.0,21,0,61.3,97,19,375,False,319.8,78,28,1620,Thigh injury - 25% chance of playing,2021-01-25T15:30:25.561411Z,48,0,0,None,0,,158534.jpg,3.9,0,0,Walker-Peters,11.5,False,None,d,16,20,140.0,139,24,70,1104310,220,1061425,27436,0.6,14.6,Walker-Peters,4
1,11,383,100,100,8,171771,None,,0,0,4,-4,42.7,277,80,None,,2,2,4.0,3.5,1,Jan,4.0,21,1,53.3,138,34,376,False,394.2,35,6,1620,,2020-11-01T14:30:23.365348Z,49,0,0,None,0,,171771.jpg,4.3,0,0,Bednarek,13.0,False,None,a,16,20,95.0,186,45,81,1276355,5900,506209,11642,0.8,16.5,Bednarek,1
5,9,244,100,100,6,200439,None,,-1,1,-1,1,268.1,55,5,None,,1,4,1.2,0.7,2,Che,1.2,22,4,107.0,32,10,377,False,307.4,88,10,1507,,2021-01-04T23:00:21.180254Z,59,0,0,None,0,,200439.jpg,4.1,0,0,Adams,5.5,False,None,a,16,20,492.0,26,11,74,1171241,2598,1097711,7008,0.2,12.5,Adams,1
0,0,12,None,None,0,213482,None,,0,0,-3,3,22.1,330,115,None,,0,2,0.8,0.3,1,Yan,0.8,4,0,5.9,394,147,378,False,24.2,392,155,101,,None,47,0,0,None,0,,213482.jpg,1.0,0,0,Valery,0.1,False,None,a,16,20,12.0,365,135,3,2012,18,6442,31,0.2,0.6,Valery,0
0,0,17,0,0,0,214466,None,,0,0,-1,1,7.4,388,185,None,,0,3,0.0,0.0,0,William,0.5,5,0,3.3,417,182,379,False,16.8,410,176,171,Knee injury - Unknown return date,2021-01-16T22:30:18.551270Z,44,0,0,None,0,,214466.jpg,1.7,0,0,Smallbone,0.2,False,None,i,16,20,9.0,371,176,5,24338,9,45161,92,0.1,1.1,Smallbone,0
0,0,5,100,100,0,214470,None,,0,0,-1,1,14.8,348,128,None,,0,2,0.2,-0.3,1,Jake,0.2,2,0,1.7,439,165,380,False,1.8,454,173,66,,2020-11-04T12:00:19.654246Z,39,0,0,None,0,,214470.jpg,1.0,0,0,Vokins,1.3,False,None,a,16,20,0.0,418,161,1,74743,453,87550,490,0.1,0.3,Vokins,0
0,0,2,25,25,0,220598,None,,0,0,-4,4,0.1,438,61,None,,0,4,0.0,-0.1,0,Michael,0.0,0,0,0.1,470,63,381,False,0.4,460,56,13,Muscle injury - 25% chance of playing,2021-01-05T02:30:24.253566Z,46,0,0,None,0,,220598.jpg,1.0,0,0,Obafemi,0.8,False,None,d,16,20,0.0,566,72,1,62289,40,187265,259,0.0,0.2,Obafemi,0
2,0,91,0,0,3,431131,None,,0,0,-1,1,71.3,221,134,None,,0,3,0.0,0.0,0,Moussa,0.8,9,1,29.0,253,118,382,False,98.8,280,120,694,Muscle injury - Unknown return date,2021-01-04T23:00:21.193403Z,54,0,0,None,0,,431131.jpg,2.3,0,0,Djenepo,0.1,False,None,i,16,20,123.0,155,84,30,17384,2,21831,32,0.1,5.6,Djenepo,3
0,0,0,0,0,0,450527,None,,0,0,-2,2,0.0,519,210,None,,0,2,0.0,0.0,0,Mohammed,0.0,0,0,0.0,543,210,479,False,0.0,536,210,0,Muscle injury - Unknown return date,2021-01-05T02:30:24.584870Z,43,0,0,None,0,,450527.jpg,0.0,0,0,Salisu,0.1,False,None,i,16,20,0.0,504,201,0,1477,8,20165,13,0.0,0.0,Salisu,0
0,0,24,None,None,1,40383,None,,0,0,0,0,0.0,454,11,None,,0,1,1.5,1.0,0,Fraser,1.5,0,0,1.2,447,30,523,False,12.2,422,30,90,,None,40,0,0,None,0,,40383.jpg,6.0,0,1,Forster,6.1,False,None,a,16,20,0.0,431,6,6,568152,4059,186397,1345,0.4,1.5,Forster,0
0,0,8,75,75,0,203389,None,,0,0,-1,1,2.8,409,191,None,,0,3,0.2,-0.2,0,Nathan,0.2,2,0,0.7,453,192,524,False,3.0,448,191,155,Muscle injury - 75% chance of playing,2021-01-14T16:00:22.604876Z,44,0,0,None,0,,203389.jpg,1.0,0,0,Tella,0.3,False,None,d,16,20,4.0,392,184,5,52543,3,45164,236,0.0,1.1,Tella,0
0,0,47,100,100,2,240143,None,,0,0,0,0,25.4,320,169,None,,0,3,1.5,1.0,2,Ibrahima,1.5,7,0,8.3,369,166,565,False,42.4,358,158,380,,2020-11-04T12:00:19.976656Z,45,0,0,None,0,,240143.jpg,1.4,0,0,Diallo,0.0,False,None,a,16,20,14.0,356,170,14,5003,48,3192,45,0.3,3.1,Diallo,2
0,0,19,None,None,0,200088,None,,0,0,0,0,12.2,363,49,None,,0,4,0.8,0.3,1,Daniel,0.8,1,0,2.9,422,55,590,False,3.0,449,54,75,,None,45,0,0,None,0,,200088.jpg,1.0,0,0,N'Lundulu,0.2,False,None,a,16,20,14.0,355,56,8,35088,450,21801,257,0.2,1.8,N'Lundulu,0
0,0,0,None,None,0,232797,None,,0,0,0,0,0.0,471,189,None,,0,2,0.0,-0.5,0,Kayne,0.0,0,0,0.0,498,189,598,False,0.0,491,189,0,,None,40,0,0,None,0,,232797.jpg,0.0,0,0,Ramsay,0.1,False,None,a,16,20,0.0,448,173,0,6024,25,4200,29,0.0,0.0,Ramsay,0
0,0,0,None,None,0,445896,None,,0,0,0,0,0.0,565,226,None,,0,3,0.0,-0.5,0,Kgaogelo,0.0,0,0,0.0,582,227,624,False,0.0,577,226,0,,None,45,0,0,None,0,,445896.jpg,0.0,0,0,Chauke,0.0,False,None,a,16,20,0.0,554,225,0,122,4,57,5,0.0,0.0,Chauke,0
0,0,0,None,None,0,198044,None,,0,0,0,0,0.0,467,22,None,,0,1,0.0,-0.5,0,Harry,0.0,0,0,0.0,495,48,625,False,0.0,488,48,0,,None,40,0,0,None,0,,198044.jpg,0.0,0,0,Lewis,0.0,False,None,a,16,20,0.0,444,17,0,1967,39,480,4,0.0,0.0,Lewis,0
0,0,0,None,None,0,422306,None,,0,0,0,0,0.0,561,223,None,,0,3,0.0,-0.5,0,Will,0.0,0,0,0.0,578,224,634,False,0.0,573,223,0,,None,45,0,0,None,0,,422306.jpg,0.0,0,0,Ferry,0.0,False,None,a,16,20,0.0,550,222,0,43,3,19,3,0.0,0.0,Ferry,0
0,0,0,None,None,0,447093,None,,0,0,0,0,0.0,478,193,None,,0,2,0.0,-0.5,0,Allan,0.0,0,0,0.0,505,193,635,False,0.0,498,193,0,,None,40,0,0,None,0,,447093.jpg,0.0,0,0,Tchaptchet,0.0,False,None,a,16,20,0.0,455,177,0,110,14,31,8,0.0,0.0,Tchaptchet,0
0,0,1,None,None,0,456966,None,,0,0,0,0,4.0,402,188,None,,0,3,0.0,-0.5,0,Caleb,0.0,0,0,0.5,455,193,636,False,1.2,456,194,16,,None,45,0,0,None,0,,456966.jpg,0.0,0,0,Watts,0.0,False,None,a,16,20,0.0,557,228,0,114,16,41,10,0.0,0.0,Watts,1
0,0,0,None,None,0,449781,None,,0,0,0,0,0.0,566,227,None,,0,3,1.2,0.7,0,Alexandre,0.0,0,0,0.0,583,228,643,False,0.0,578,227,0,,None,45,0,0,None,0,,449781.jpg,0.0,0,0,Jankewitz,0.0,False,None,a,16,20,0.0,555,226,0,3,3,1,1,0.0,0.0,Jankewitz,0
0,9,352,100,100,6,37915,None,,0,0,1,-1,0.0,633,72,None,,0,1,3.7,2.7,0,Hugo,3.2,17,0,43.0,184,10,383,False,430.0,23,10,1620,,2020-12-05T03:00:19.701152Z,56,0,0,None,0,,37915.jpg,4.4,0,60,Lloris,7.2,False,None,a,17,6,0.0,633,72,79,587034,1315,493680,1905,0.6,14.1,Lloris,0
0,0,0,0,0,0,38290,None,,0,0,-3,3,0.0,578,217,None,,0,2,0.0,0.0,0,Danny,0.0,0,0,0.0,593,217,384,False,0.0,590,217,0,Not included in Spurs' 25-man Premier League squad,2020-10-20T22:30:19.169802Z,47,0,0,None,0,,38290.jpg,0.0,0,0,Rose,0.1,False,None,u,17,6,0.0,568,211,0,3535,0,26371,9,0.0,0.0,Rose,0
0,2,152,100,100,5,45268,None,,0,0,-2,2,54.3,250,148,None,,0,3,1.3,0.3,0,Moussa,0.8,13,0,23.0,286,132,385,False,127.6,247,104,1146,,2020-09-27T16:00:17.236494Z,48,0,0,None,0,,45268.jpg,2.1,0,0,Sissoko,0.4,False,None,a,17,6,47.0,273,141,32,43682,49,61457,285,0.2,6.7,Sissoko,2
0,4,219,100,100,5,55605,None,,0,0,-1,1,62.5,229,54,None,,1,2,3.7,2.7,0,Toby,3.2,10,1,42.4,188,52,386,False,286.2,108,43,980,,2020-11-21T20:30:16.995842Z,54,1,0,None,0,,55605.jpg,4.3,0,0,Alderweireld,1.8,False,None,a,17,6,74.0,218,59,47,142512,312,227070,797,0.6,8.7,Alderweireld,0
1,0,34,100,100,0,62974,3,,0,0,-3,3,35.3,299,163,3,,0,3,0.7,-0.3,0,Erik,0.2,5,0,15.2,332,155,387,False,25.0,391,168,208,,2020-11-04T13:30:14.533890Z,57,0,0,None,0,,62974.jpg,1.4,0,0,Lamela,0.1,False,None,a,17,6,95.0,188,100,10,10445,3,20745,20,0.0,1.8,Lamela,1
11,26,513,100,100,6,78830,None,,0,0,7,-7,371.1,25,1,1,,6,4,7.7,6.7,0,Harry,7.2,16,12,192.4,5,1,388,True,763.4,1,1,1609,,2020-12-02T13:00:19.592396Z,112,0,0,1,0,,78830.jpg,7.9,0,0,Kane,48.2,False,None,a,17,6,790.0,7,4,142,4429352,43340,2147355,1778,0.6,12.7,Kane,1
1,2,202,100,100,3,80226,None,,0,0,-3,3,124.8,161,37,None,,0,2,3.0,2.0,0,Serge,2.5,11,2,49.5,155,41,389,False,254.6,133,54,873,,2021-01-22T16:30:27.013675Z,52,0,0,None,0,,80226.jpg,4.6,0,0,Aurier,1.8,False,None,a,17,6,115.0,166,34,46,247381,587,391480,536,0.5,8.8,Aurier,0
6,18,436,100,100,8,85971,1,,0,0,7,-7,494.7,9,8,6,,7,3,5.5,4.5,0,Heung-Min,5.0,11,12,173.5,6,5,390,True,639.2,3,2,1526,,2020-09-27T16:00:17.251688Z,97,0,0,2,0,,85971.jpg,7.7,0,0,Son,59.0,False,None,a,17,6,598.0,18,10,139,6116068,16865,3941773,7221,0.5,14.3,Son,0
0,1,285,100,100,6,93264,None,,-1,1,0,0,23.5,326,111,2,,0,2,3.0,2.0,0,Eric,2.5,14,0,44.2,179,46,391,False,347.0,59,17,1530,,2020-10-14T11:30:18.535866Z,50,0,0,None,0,,93264.jpg,3.2,0,0,Dier,4.8,False,None,a,17,6,72.0,220,60,55,619086,983,404142,3205,0.5,11.0,Dier,1
0,1,60,100,100,1,95715,None,,0,0,-3,3,55.6,242,144,None,,0,3,1.0,0.0,0,Lucas,0.5,7,1,25.6,269,125,392,False,77.2,310,132,459,,2020-12-30T00:00:14.773116Z,67,0,0,None,0,,95715.jpg,1.7,0,0,Rodrigues Moura da Silva,1.1,False,None,a,17,6,125.0,153,82,24,80936,19,183861,127,0.1,3.6,Lucas Moura,0
0,0,0,None,None,0,102884,None,,0,0,-2,2,0.0,502,40,None,,0,1,0.5,-0.5,0,Paulo,0.0,0,0,0.0,527,63,393,False,0.0,520,63,0,,None,43,0,0,None,0,,102884.jpg,0.0,0,0,Gazzaniga,0.2,False,None,a,17,6,0.0,486,36,0,4891,15,17888,29,0.0,0.0,Gazzaniga,0
0,0,13,75,75,0,108823,None,,0,0,-6,6,14.0,354,176,None,,0,3,0.4,-0.4,0,Bamidele,0.0,1,0,5.2,398,178,394,False,11.4,426,183,74,Tendon Injury - 75% chance of playing,2021-01-22T16:30:27.033912Z,74,0,0,3,0,,108823.jpg,1.0,0,0,Alli,0.5,False,None,d,17,6,27.0,314,159,4,21304,3,248396,110,0.0,0.5,Alli,0
2,1,155,75,75,2,115556,None,,0,0,-4,4,110.2,173,41,None,,0,2,1.9,1.1,0,Ben,2.0,8,0,31.6,242,77,395,False,148.4,221,85,767,Knock - 75% chance of playing,2021-01-25T23:00:20.347756Z,46,0,0,None,0,,115556.jpg,2.6,0,0,Davies,0.8,False,None,d,17,6,58.0,250,74,34,97208,25,218810,750,0.4,7.4,Davies,0
2,0,245,100,100,6,132015,None,,0,0,-1,1,152.9,131,87,None,,0,3,2.5,1.5,0,Pierre-Emile,2.0,17,0,55.7,124,68,396,False,329.2,71,23,1620,,2021-01-05T23:00:23.197626Z,49,0,0,None,0,,132015.jpg,2.4,0,0,Højbjerg,0.8,False,None,a,17,6,74.0,216,114,44,110830,248,134956,740,0.4,9.0,Højbjerg,4
0,0,64,100,100,1,157668,None,,0,0,-3,3,48.3,265,152,None,,0,3,1.5,0.5,0,Harry,1.0,9,0,13.8,340,157,397,False,74.8,313,135,521,,2020-11-20T14:00:27.542715Z,52,0,0,None,0,,157668.jpg,1.2,0,0,Winks,0.1,False,None,a,17,6,16.0,349,167,10,4750,7,13111,22,0.2,1.9,Winks,4
0,0,67,None,None,0,173904,None,,0,0,-3,3,4.3,400,154,None,,0,2,1.3,0.3,0,Davinson,0.8,9,0,19.0,312,104,398,False,97.6,282,106,541,,None,52,1,0,None,0,,173904.jpg,1.3,0,0,Sánchez,0.7,False,None,a,17,6,88.0,197,50,9,28960,38,68648,95,0.2,1.7,Sánchez,0
0,0,0,0,0,0,184349,None,,0,0,-3,3,0.0,584,218,None,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,597,218,399,False,0.0,594,218,0,Joined Hoffenheim on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T09:30:18.086610Z,47,0,0,None,0,,184349.jpg,0.0,0,0,Sessegnon,0.1,False,None,u,17,6,0.0,575,213,0,1050,0,16381,10,0.0,0.0,Sessegnon,0
2,0,46,100,100,5,194252,6,,0,0,-5,5,105.5,176,108,None,,0,3,3.3,2.3,0,Steven,2.8,6,0,25.8,268,124,400,False,62.2,338,146,764,,2020-11-27T13:30:25.449944Z,70,0,0,None,0,,194252.jpg,2.5,0,0,Bergwijn,0.4,False,None,a,17,6,96.0,184,98,30,26975,38,100396,146,0.4,4.3,Bergwijn,1
0,0,0,None,None,0,195774,None,,0,0,-3,3,0.0,585,236,None,,0,3,0.5,-0.5,0,Gedson,0.0,0,0,0.0,598,236,401,False,0.0,595,236,0,,None,47,0,0,None,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,None,a,17,6,0.0,577,235,0,3037,9,7507,16,0.0,0.0,Fernandes,0
0,0,0,100,100,0,199584,None,,0,0,-1,1,0.0,608,225,None,,0,2,0.5,-0.5,0,Japhet,0.0,0,0,0.0,620,225,402,False,0.0,617,225,0,,2020-12-15T14:30:17.643336Z,49,0,0,None,0,,199584.jpg,0.0,0,0,Tanganga,0.0,False,None,a,17,6,0.0,603,221,0,1342,12,7596,15,0.0,0.0,Tanganga,0
1,0,71,0,0,2,200826,2,,0,0,-1,1,126.7,156,97,4,,0,3,0.0,0.0,0,Giovani,0.0,4,1,32.7,236,112,403,False,107.6,274,117,433,Muscle injury - Unknown return date,2020-12-20T17:30:22.999355Z,69,0,0,None,0,,200826.jpg,1.8,0,0,Lo Celso,0.4,False,None,i,17,6,96.0,183,97,20,13320,3,45313,53,0.0,2.9,Lo Celso,3
0,0,0,0,0,0,209042,None,,0,0,-1,1,0.0,529,206,None,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,551,207,404,False,0.0,544,205,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,44,0,0,None,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,None,u,17,6,0.0,517,204,0,1848,0,3187,5,0.0,0.0,Skipp,0
1,5,209,100,100,8,231372,None,,0,0,-1,1,190.0,97,68,None,,1,3,4.0,3.0,0,Tanguy,3.5,7,3,64.5,89,53,405,False,265.6,127,48,971,,2020-12-06T18:30:27.607609Z,59,0,0,None,0,,231372.jpg,3.6,0,0,Ndombele,0.7,False,None,a,17,6,189.0,98,54,57,80279,1238,61909,707,0.6,9.7,Ndombele,2
0,0,0,0,0,0,234908,None,,0,0,-2,2,0.0,515,209,None,,0,2,0.0,0.0,0,Juan,0.0,0,0,0.0,539,209,406,False,0.0,532,209,0,Joined Villarreal on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-05T21:30:11.646440Z,43,0,0,None,0,,234908.jpg,0.0,0,0,Foyth,0.1,False,None,u,17,6,0.0,500,200,0,1531,0,9560,5,0.0,0.0,Foyth,0
1,3,120,75,75,3,87835,None,,0,0,-3,3,94.8,197,46,None,,1,2,1.0,0.2,0,Matt,0.8,6,0,28.4,255,82,457,False,134.4,235,92,705,Knock - 75% chance of playing,2021-01-22T16:30:27.095448Z,57,0,0,None,0,,87835.jpg,3.6,1,0,Doherty,4.4,False,None,d,17,6,53.0,258,79,29,205948,13,1475025,1579,0.1,5.1,Doherty,1
0,0,0,100,100,0,15749,None,,0,0,-2,2,0.0,490,32,None,,0,1,0.5,-0.5,0,Joe,0.0,0,0,0.0,515,55,482,False,0.0,508,55,0,,2020-08-20T13:00:12.071870Z,43,0,0,None,0,,15749.jpg,0.0,0,0,Hart,0.6,False,None,a,17,6,0.0,474,28,0,11462,43,42685,76,0.0,0.0,Hart,0
0,0,0,0,0,0,168763,None,,0,0,-1,1,0.0,443,179,None,,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,473,179,521,False,0.0,466,179,0,Joined Bournemouth on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:12.318900Z,39,0,0,None,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.2,False,None,u,17,6,0.0,416,159,0,18844,0,31796,54,0.0,0.0,Carter-Vickers,0
3,3,225,100,100,5,199249,5,,0,0,2,-2,155.3,127,26,None,,0,2,3.0,2.0,0,Sergio,2.5,11,0,50.4,151,40,542,False,217.6,163,65,1059,,2020-12-02T13:00:19.934946Z,57,0,0,None,0,,199249.jpg,4.1,0,0,Reguilón,5.6,False,None,a,17,6,130.0,145,29,53,854041,1941,506701,2906,0.4,9.3,Reguilón,2
0,3,37,100,100,1,36903,4,,0,0,-2,2,54.6,247,146,5,,0,3,0.5,-0.5,0,Gareth,0.0,4,1,16.1,326,154,543,False,45.2,352,154,160,,2020-12-23T23:00:15.741897Z,93,0,0,None,0,,36903.jpg,3.5,0,0,Bale,0.3,False,None,a,17,6,61.0,246,127,14,158576,39,153793,73,0.0,1.5,Bale,0
0,0,10,100,100,0,245824,None,,0,0,-1,1,10.4,374,53,None,,0,4,1.3,0.3,0,Carlos Vinicius,0.8,0,0,3.6,415,53,564,False,5.2,441,52,25,,2020-12-30T00:00:15.235264Z,69,0,0,None,0,,245824.jpg,1.0,0,0,Alves Morais,0.1,False,None,a,17,6,21.0,330,53,4,8372,48,7246,49,0.1,0.6,Carlos Vinicius,0
0,0,53,None,None,1,214225,None,,0,0,0,0,0.3,435,174,None,,0,2,1.0,0.0,0,Joe,0.5,1,0,4.0,413,156,584,False,39.2,363,140,191,,None,50,0,0,None,0,,214225.jpg,2.2,0,0,Rodon,0.0,False,None,a,17,6,0.0,613,224,11,3212,8,2698,9,0.1,2.2,Rodon,0
0,0,18,None,None,0,50093,None,,0,0,0,0,0.0,458,15,None,,0,1,0.4,-1.1,0,David,0.4,2,0,2.3,429,27,56,False,23.4,393,27,90,,None,40,0,0,None,0,,50093.jpg,2.0,0,4,Button,4.1,False,None,a,18,35,0.0,435,10,2,189170,689,215244,660,0.1,0.5,Button,0
3,4,165,100,100,2,171975,None,,0,0,-1,1,172.8,109,13,None,,1,4,3.2,1.7,1,Callum,3.2,31,2,48.9,158,31,358,False,126.8,250,29,1066,,2020-11-12T11:30:20.560757Z,54,0,0,None,0,,171975.jpg,2.6,0,0,Robinson,0.8,False,None,a,18,35,197.0,93,36,49,183717,2637,155946,870,0.6,9.1,Callum Robinson,0
0,0,94,100,100,0,42427,None,,0,0,-2,2,45.4,270,75,None,,0,2,0.4,-1.1,0,Kieran,0.4,23,0,17.2,318,106,407,False,115.4,263,101,720,,2020-12-29T20:00:14.948078Z,43,0,0,None,0,,42427.jpg,0.4,1,0,Gibbs,0.2,False,None,a,18,35,10.0,368,137,4,9499,53,50503,70,0.1,0.9,Gibbs,1
0,0,0,100,100,0,49440,None,,0,0,-3,3,11.9,364,50,None,,0,4,0.4,-1.1,0,Hal,0.4,5,0,4.8,405,51,408,False,11.4,425,47,194,,2020-12-06T22:30:19.880213Z,52,0,0,2,0,,49440.jpg,0.9,0,0,Robson-Kanu,0.1,False,None,a,18,35,25.0,320,52,7,8637,36,31661,18,0.1,1.3,Robson-Kanu,1
0,0,80,100,100,1,49944,None,,0,0,-3,3,66.3,226,139,None,,0,3,1.2,-0.3,2,Jake,1.2,30,0,22.8,288,134,409,False,112.6,268,114,1030,,2020-12-20T22:00:22.999308Z,47,1,0,None,0,,49944.jpg,1.4,1,0,Livermore,0.1,False,None,a,18,35,53.0,255,130,18,4991,11,14189,24,0.3,3.8,Livermore,2
1,0,29,100,100,0,49957,5,,0,0,-2,2,35.2,300,164,None,,0,3,1.4,-0.1,0,Kamil,1.4,5,0,7.2,378,170,410,False,22.4,396,171,147,,2020-10-20T22:30:19.255186Z,53,0,0,None,0,,49957.jpg,2.7,0,0,Grosicki,0.0,False,None,a,18,35,15.0,353,169,8,827,6,7428,18,0.3,1.5,Grosicki,0
1,1,79,100,100,0,50229,1,,0,0,-4,4,170.1,112,78,2,,0,3,0.8,-0.7,1,Matt,0.8,20,0,34.9,228,108,411,False,97.0,284,122,672,,2020-09-14T10:30:13.911211Z,51,0,0,None,0,,50229.jpg,1.6,0,0,Phillips,0.0,False,None,a,18,35,82.0,206,109,24,4302,6,10523,24,0.2,4.7,Phillips,1
1,0,151,100,100,1,59940,None,,0,0,-1,1,14.7,349,129,None,,0,2,1.4,-0.1,1,Kyle,1.4,25,1,38.9,205,59,412,False,280.2,112,45,969,,2020-12-15T02:30:19.261230Z,44,0,0,None,0,,59940.jpg,2.1,0,0,Bartley,0.1,False,None,a,18,35,95.0,185,44,25,15829,65,22307,40,0.3,5.7,Bartley,1
0,0,185,None,None,1,61600,None,,0,0,-2,2,101.1,183,114,None,,0,3,1.6,0.1,2,Romaine,1.6,40,0,26.3,265,122,413,False,149.8,220,91,1409,,None,48,1,0,None,0,,61600.jpg,1.7,0,0,Sawyers,0.0,False,None,a,18,35,13.0,362,173,31,2553,7,4744,15,0.3,6.5,Sawyers,2
0,0,24,0,0,1,77777,None,,0,0,-4,4,0.3,430,172,None,,0,2,0.0,0.0,0,Ahmed El-Sayed,0.0,0,0,2.0,432,163,414,False,19.6,402,158,90,Joined Al-Ittihad on loan until the end of the season on 25/10. - Expected back 01 Jul,2020-10-26T10:30:20.323870Z,41,0,0,None,0,,77777.jpg,6.0,0,0,Hegazy,0.1,False,None,u,18,35,0.0,464,184,6,13027,0,86226,17,0.0,1.5,Hegazi,0
0,0,10,0,0,0,78356,None,,0,0,-4,4,3.9,403,56,None,,0,4,0.0,0.0,0,Charlie,0.2,5,0,5.0,403,50,415,False,20.0,401,44,135,Joined QPR on loan until the end of the season on 9/1. - Expected back 01 Jul,2021-01-09T23:30:21.212858Z,51,0,0,1,0,,78356.jpg,1.0,0,0,Austin,0.2,False,None,u,18,35,26.0,316,51,5,16185,0,71293,62,0.0,1.0,Austin,0
0,0,0,0,0,0,82078,None,,0,0,-2,2,0.0,596,73,None,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,608,74,416,False,0.0,605,71,0,Joined Millwall on loan until January on 16/10,2020-09-06T03:00:11.234287Z,48,0,0,None,0,,82078.jpg,0.0,0,0,Zohore,0.0,False,None,u,18,35,0.0,589,74,0,3025,0,8957,7,0.0,0.0,Zohore,0
0,7,357,None,None,2,101982,None,,0,0,0,0,0.0,543,53,None,,1,1,0.8,-0.7,0,Sam,0.8,46,0,58.0,107,1,417,False,580.0,5,1,1710,,None,45,0,0,None,0,,101982.jpg,2.9,0,80,Johnstone,2.8,False,None,a,18,35,0.0,532,49,56,328568,937,182470,1369,0.2,12.4,Johnstone,0
0,3,128,100,50,2,108053,None,,0,0,-1,1,74.2,217,51,None,,0,2,0.0,-0.8,0,Conor,0.0,10,0,26.3,264,88,418,False,139.0,229,89,704,,2020-12-01T23:30:25.810294Z,44,0,0,None,0,,108053.jpg,3.0,0,0,Townsend,0.1,False,None,a,18,35,50.0,268,83,24,12237,21,15979,10,0.0,5.5,Townsend,0
1,2,233,None,None,1,146426,None,,0,0,-2,2,30.9,305,96,None,,0,2,1.4,-0.1,0,Oluwasemilogo Adesewo Ibidapo,1.4,48,2,50.5,150,39,419,False,372.4,49,11,1710,,None,48,0,0,None,0,,146426.jpg,2.0,0,0,Ajayi,0.3,False,None,a,18,35,103.0,175,39,38,23570,390,31514,233,0.3,7.9,Ajayi,3
0,0,0,0,0,0,173809,None,,0,0,0,0,0.0,547,212,None,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,565,213,420,False,0.0,559,211,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,None,0,,173809.jpg,0.0,0,0,Leko,0.0,False,None,u,18,35,0.0,536,211,0,1465,0,3965,4,0.0,0.0,Leko,0
0,0,15,None,None,0,174593,None,,0,0,-3,3,12.8,359,178,None,,0,3,0.0,-1.5,0,Kyle,0.0,3,0,6.4,389,173,421,False,13.0,418,180,114,,None,47,0,0,None,0,,174593.jpg,1.0,0,0,Edwards,0.0,False,None,a,18,35,39.0,286,145,5,906,3,2608,6,0.0,1.1,Edwards,0
2,2,222,None,None,2,176420,None,,0,0,0,0,164.8,118,22,None,,0,2,0.4,-1.1,0,Darnell,0.4,40,1,61.7,96,18,422,False,288.6,106,42,1536,,None,45,1,0,None,0,,176420.jpg,2.1,0,0,Furlong,0.3,False,None,a,18,35,163.0,112,13,40,46752,260,38354,279,0.1,8.9,Furlong,2
